truck_id,truck_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,support_by
T026,车型1,G2_996,G2,standard,370,175,100,50,35,25,8,0,LWH,G2_995
T026,车型1,G2_997,G2,standard,370,175,125,50,35,25,8,0,LWH,G2_996
T026,车型1,G2_998,G2,standard,370,175,150,50,35,25,8,0,LWH,G2_997
T026,车型1,G2_999,G2,standard,370,175,175,50,35,25,8,0,LWH,G2_998
T027,车型1,G2_295,G2,standard,0,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_296,G2,standard,0,0,25,50,35,25,8,0,LWH,G2_295
T027,车型1,G2_297,G2,standard,0,0,50,50,35,25,8,0,LWH,G2_296
T027,车型1,G2_298,G2,standard,0,0,75,50,35,25,8,0,LWH,G2_297
T027,车型1,G2_299,G2,standard,0,0,100,50,35,25,8,0,LWH,G2_298
T027,车型1,G2_300,G2,standard,0,0,125,50,35,25,8,0,LWH,G2_299
T027,车型1,G2_301,G2,standard,0,0,150,50,35,25,8,0,LWH,G2_300
T027,车型1,G2_302,G2,standard,0,0,175,50,35,25,8,0,LWH,G2_301
T027,车型1,G2_303,G2,standard,0,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_304,G2,standard,0,35,25,50,35,25,8,0,LWH,G2_303
T027,车型1,G2_305,G2,standard,0,35,50,50,35,25,8,0,LWH,G2_304
T027,车型1,G2_306,G2,standard,0,35,75,50,35,25,8,0,LWH,G2_305
T027,车型1,G2_307,G2,standard,0,35,100,50,35,25,8,0,LWH,G2_306
T027,车型1,G2_308,G2,standard,0,35,125,50,35,25,8,0,LWH,G2_307
T027,车型1,G2_309,G2,standard,0,35,150,50,35,25,8,0,LWH,G2_308
T027,车型1,G2_310,G2,standard,0,35,175,50,35,25,8,0,LWH,G2_309
T027,车型1,G2_311,G2,standard,0,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_312,G2,standard,0,70,25,50,35,25,8,0,LWH,G2_311
T027,车型1,G2_313,G2,standard,0,70,50,50,35,25,8,0,LWH,G2_312
T027,车型1,G2_314,G2,standard,0,70,75,50,35,25,8,0,LWH,G2_313
T027,车型1,G2_315,G2,standard,0,70,100,50,35,25,8,0,LWH,G2_314
T027,车型1,G2_316,G2,standard,0,70,125,50,35,25,8,0,LWH,G2_315
T027,车型1,G2_317,G2,standard,0,70,150,50,35,25,8,0,LWH,G2_316
T027,车型1,G2_318,G2,standard,0,70,175,50,35,25,8,0,LWH,G2_317
T027,车型1,G2_319,G2,standard,0,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_320,G2,standard,0,105,25,50,35,25,8,0,LWH,G2_319
T027,车型1,G2_321,G2,standard,0,105,50,50,35,25,8,0,LWH,G2_320
T027,车型1,G2_322,G2,standard,0,105,75,50,35,25,8,0,LWH,G2_321
T027,车型1,G2_323,G2,standard,0,105,100,50,35,25,8,0,LWH,G2_322
T027,车型1,G2_324,G2,standard,0,105,125,50,35,25,8,0,LWH,G2_323
T027,车型1,G2_325,G2,standard,0,105,150,50,35,25,8,0,LWH,G2_324
T027,车型1,G2_326,G2,standard,0,105,175,50,35,25,8,0,LWH,G2_325
T027,车型1,G2_327,G2,standard,0,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_328,G2,standard,0,140,25,50,35,25,8,0,LWH,G2_327
T027,车型1,G2_329,G2,standard,0,140,50,50,35,25,8,0,LWH,G2_328
T027,车型1,G2_330,G2,standard,0,140,75,50,35,25,8,0,LWH,G2_329
T027,车型1,G2_331,G2,standard,0,140,100,50,35,25,8,0,LWH,G2_330
T027,车型1,G2_332,G2,standard,0,140,125,50,35,25,8,0,LWH,G2_331
T027,车型1,G2_333,G2,standard,0,140,150,50,35,25,8,0,LWH,G2_332
T027,车型1,G2_334,G2,standard,0,140,175,50,35,25,8,0,LWH,G2_333
T027,车型1,G2_335,G2,standard,0,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_336,G2,standard,0,175,25,50,35,25,8,0,LWH,G2_335
T027,车型1,G2_337,G2,standard,0,175,50,50,35,25,8,0,LWH,G2_336
T027,车型1,G2_338,G2,standard,0,175,75,50,35,25,8,0,LWH,G2_337
T027,车型1,G2_339,G2,standard,0,175,100,50,35,25,8,0,LWH,G2_338
T027,车型1,G2_340,G2,standard,0,175,125,50,35,25,8,0,LWH,G2_339
T027,车型1,G2_341,G2,standard,0,175,150,50,35,25,8,0,LWH,G2_340
T027,车型1,G2_342,G2,standard,0,175,175,50,35,25,8,0,LWH,G2_341
T027,车型1,G2_343,G2,standard,50,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_344,G2,standard,50,0,25,50,35,25,8,0,LWH,G2_343
T027,车型1,G2_345,G2,standard,50,0,50,50,35,25,8,0,LWH,G2_344
T027,车型1,G2_346,G2,standard,50,0,75,50,35,25,8,0,LWH,G2_345
T027,车型1,G2_347,G2,standard,50,0,100,50,35,25,8,0,LWH,G2_346
T027,车型1,G2_348,G2,standard,50,0,125,50,35,25,8,0,LWH,G2_347
T027,车型1,G2_349,G2,standard,50,0,150,50,35,25,8,0,LWH,G2_348
T027,车型1,G2_350,G2,standard,50,0,175,50,35,25,8,0,LWH,G2_349
T027,车型1,G2_351,G2,standard,50,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_352,G2,standard,50,35,25,50,35,25,8,0,LWH,G2_351
T027,车型1,G2_353,G2,standard,50,35,50,50,35,25,8,0,LWH,G2_352
T027,车型1,G2_354,G2,standard,50,35,75,50,35,25,8,0,LWH,G2_353
T027,车型1,G2_355,G2,standard,50,35,100,50,35,25,8,0,LWH,G2_354
T027,车型1,G2_356,G2,standard,50,35,125,50,35,25,8,0,LWH,G2_355
T027,车型1,G2_357,G2,standard,50,35,150,50,35,25,8,0,LWH,G2_356
T027,车型1,G2_358,G2,standard,50,35,175,50,35,25,8,0,LWH,G2_357
T027,车型1,G2_359,G2,standard,50,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_360,G2,standard,50,70,25,50,35,25,8,0,LWH,G2_359
T027,车型1,G2_361,G2,standard,50,70,50,50,35,25,8,0,LWH,G2_360
T027,车型1,G2_362,G2,standard,50,70,75,50,35,25,8,0,LWH,G2_361
T027,车型1,G2_363,G2,standard,50,70,100,50,35,25,8,0,LWH,G2_362
T027,车型1,G2_364,G2,standard,50,70,125,50,35,25,8,0,LWH,G2_363
T027,车型1,G2_365,G2,standard,50,70,150,50,35,25,8,0,LWH,G2_364
T027,车型1,G2_366,G2,standard,50,70,175,50,35,25,8,0,LWH,G2_365
T027,车型1,G2_367,G2,standard,50,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_368,G2,standard,50,105,25,50,35,25,8,0,LWH,G2_367
T027,车型1,G2_369,G2,standard,50,105,50,50,35,25,8,0,LWH,G2_368
T027,车型1,G2_370,G2,standard,50,105,75,50,35,25,8,0,LWH,G2_369
T027,车型1,G2_371,G2,standard,50,105,100,50,35,25,8,0,LWH,G2_370
T027,车型1,G2_372,G2,standard,50,105,125,50,35,25,8,0,LWH,G2_371
T027,车型1,G2_373,G2,standard,50,105,150,50,35,25,8,0,LWH,G2_372
T027,车型1,G2_374,G2,standard,50,105,175,50,35,25,8,0,LWH,G2_373
T027,车型1,G2_375,G2,standard,50,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_376,G2,standard,50,140,25,50,35,25,8,0,LWH,G2_375
T027,车型1,G2_377,G2,standard,50,140,50,50,35,25,8,0,LWH,G2_376
T027,车型1,G2_378,G2,standard,50,140,75,50,35,25,8,0,LWH,G2_377
T027,车型1,G2_379,G2,standard,50,140,100,50,35,25,8,0,LWH,G2_378
T027,车型1,G2_380,G2,standard,50,140,125,50,35,25,8,0,LWH,G2_379
T027,车型1,G2_381,G2,standard,50,140,150,50,35,25,8,0,LWH,G2_380
T027,车型1,G2_382,G2,standard,50,140,175,50,35,25,8,0,LWH,G2_381
T027,车型1,G2_383,G2,standard,50,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_384,G2,standard,50,175,25,50,35,25,8,0,LWH,G2_383
T027,车型1,G2_385,G2,standard,50,175,50,50,35,25,8,0,LWH,G2_384
T027,车型1,G2_386,G2,standard,50,175,75,50,35,25,8,0,LWH,G2_385
T027,车型1,G2_387,G2,standard,50,175,100,50,35,25,8,0,LWH,G2_386
T027,车型1,G2_388,G2,standard,50,175,125,50,35,25,8,0,LWH,G2_387
T027,车型1,G2_389,G2,standard,50,175,150,50,35,25,8,0,LWH,G2_388
T027,车型1,G2_390,G2,standard,50,175,175,50,35,25,8,0,LWH,G2_389
T027,车型1,G2_391,G2,standard,100,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_392,G2,standard,100,0,25,50,35,25,8,0,LWH,G2_391
T027,车型1,G2_393,G2,standard,100,0,50,50,35,25,8,0,LWH,G2_392
T027,车型1,G2_394,G2,standard,100,0,75,50,35,25,8,0,LWH,G2_393
T027,车型1,G2_395,G2,standard,100,0,100,50,35,25,8,0,LWH,G2_394
T027,车型1,G2_396,G2,standard,100,0,125,50,35,25,8,0,LWH,G2_395
T027,车型1,G2_397,G2,standard,100,0,150,50,35,25,8,0,LWH,G2_396
T027,车型1,G2_398,G2,standard,100,0,175,50,35,25,8,0,LWH,G2_397
T027,车型1,G2_399,G2,standard,100,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_400,G2,standard,100,35,25,50,35,25,8,0,LWH,G2_399
T027,车型1,G2_401,G2,standard,100,35,50,50,35,25,8,0,LWH,G2_400
T027,车型1,G2_402,G2,standard,100,35,75,50,35,25,8,0,LWH,G2_401
T027,车型1,G2_403,G2,standard,100,35,100,50,35,25,8,0,LWH,G2_402
T027,车型1,G2_404,G2,standard,100,35,125,50,35,25,8,0,LWH,G2_403
T027,车型1,G2_405,G2,standard,100,35,150,50,35,25,8,0,LWH,G2_404
T027,车型1,G2_406,G2,standard,100,35,175,50,35,25,8,0,LWH,G2_405
T027,车型1,G2_407,G2,standard,100,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_408,G2,standard,100,70,25,50,35,25,8,0,LWH,G2_407
T027,车型1,G2_409,G2,standard,100,70,50,50,35,25,8,0,LWH,G2_408
T027,车型1,G2_410,G2,standard,100,70,75,50,35,25,8,0,LWH,G2_409
T027,车型1,G2_411,G2,standard,100,70,100,50,35,25,8,0,LWH,G2_410
T027,车型1,G2_412,G2,standard,100,70,125,50,35,25,8,0,LWH,G2_411
T027,车型1,G2_413,G2,standard,100,70,150,50,35,25,8,0,LWH,G2_412
T027,车型1,G2_414,G2,standard,100,70,175,50,35,25,8,0,LWH,G2_413
T027,车型1,G2_415,G2,standard,100,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_416,G2,standard,100,105,25,50,35,25,8,0,LWH,G2_415
T027,车型1,G2_417,G2,standard,100,105,50,50,35,25,8,0,LWH,G2_416
T027,车型1,G2_418,G2,standard,100,105,75,50,35,25,8,0,LWH,G2_417
T027,车型1,G2_419,G2,standard,100,105,100,50,35,25,8,0,LWH,G2_418
T027,车型1,G2_420,G2,standard,100,105,125,50,35,25,8,0,LWH,G2_419
T027,车型1,G2_421,G2,standard,100,105,150,50,35,25,8,0,LWH,G2_420
T027,车型1,G2_422,G2,standard,100,105,175,50,35,25,8,0,LWH,G2_421
T027,车型1,G2_423,G2,standard,100,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_424,G2,standard,100,140,25,50,35,25,8,0,LWH,G2_423
T027,车型1,G2_425,G2,standard,100,140,50,50,35,25,8,0,LWH,G2_424
T027,车型1,G2_426,G2,standard,100,140,75,50,35,25,8,0,LWH,G2_425
T027,车型1,G2_427,G2,standard,100,140,100,50,35,25,8,0,LWH,G2_426
T027,车型1,G2_428,G2,standard,100,140,125,50,35,25,8,0,LWH,G2_427
T027,车型1,G2_429,G2,standard,100,140,150,50,35,25,8,0,LWH,G2_428
T027,车型1,G2_430,G2,standard,100,140,175,50,35,25,8,0,LWH,G2_429
T027,车型1,G2_431,G2,standard,100,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_432,G2,standard,100,175,25,50,35,25,8,0,LWH,G2_431
T027,车型1,G2_433,G2,standard,100,175,50,50,35,25,8,0,LWH,G2_432
T027,车型1,G2_434,G2,standard,100,175,75,50,35,25,8,0,LWH,G2_433
T027,车型1,G2_435,G2,standard,100,175,100,50,35,25,8,0,LWH,G2_434
T027,车型1,G2_436,G2,standard,100,175,125,50,35,25,8,0,LWH,G2_435
T027,车型1,G2_437,G2,standard,100,175,150,50,35,25,8,0,LWH,G2_436
T027,车型1,G2_438,G2,standard,100,175,175,50,35,25,8,0,LWH,G2_437
T027,车型1,G2_439,G2,standard,150,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_440,G2,standard,150,0,25,50,35,25,8,0,LWH,G2_439
T027,车型1,G2_441,G2,standard,150,0,50,50,35,25,8,0,LWH,G2_440
T027,车型1,G2_442,G2,standard,150,0,75,50,35,25,8,0,LWH,G2_441
T027,车型1,G2_443,G2,standard,150,0,100,50,35,25,8,0,LWH,G2_442
T027,车型1,G2_444,G2,standard,150,0,125,50,35,25,8,0,LWH,G2_443
T027,车型1,G2_445,G2,standard,150,0,150,50,35,25,8,0,LWH,G2_444
T027,车型1,G2_446,G2,standard,150,0,175,50,35,25,8,0,LWH,G2_445
T027,车型1,G2_447,G2,standard,150,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_448,G2,standard,150,35,25,50,35,25,8,0,LWH,G2_447
T027,车型1,G2_449,G2,standard,150,35,50,50,35,25,8,0,LWH,G2_448
T027,车型1,G2_450,G2,standard,150,35,75,50,35,25,8,0,LWH,G2_449
T027,车型1,G2_451,G2,standard,150,35,100,50,35,25,8,0,LWH,G2_450
T027,车型1,G2_452,G2,standard,150,35,125,50,35,25,8,0,LWH,G2_451
T027,车型1,G2_453,G2,standard,150,35,150,50,35,25,8,0,LWH,G2_452
T027,车型1,G2_454,G2,standard,150,35,175,50,35,25,8,0,LWH,G2_453
T027,车型1,G2_455,G2,standard,150,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_456,G2,standard,150,70,25,50,35,25,8,0,LWH,G2_455
T027,车型1,G2_457,G2,standard,150,70,50,50,35,25,8,0,LWH,G2_456
T027,车型1,G2_458,G2,standard,150,70,75,50,35,25,8,0,LWH,G2_457
T027,车型1,G2_459,G2,standard,150,70,100,50,35,25,8,0,LWH,G2_458
T027,车型1,G2_460,G2,standard,150,70,125,50,35,25,8,0,LWH,G2_459
T027,车型1,G2_461,G2,standard,150,70,150,50,35,25,8,0,LWH,G2_460
T027,车型1,G2_462,G2,standard,150,70,175,50,35,25,8,0,LWH,G2_461
T027,车型1,G2_463,G2,standard,150,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_464,G2,standard,150,105,25,50,35,25,8,0,LWH,G2_463
T027,车型1,G2_465,G2,standard,150,105,50,50,35,25,8,0,LWH,G2_464
T027,车型1,G2_466,G2,standard,150,105,75,50,35,25,8,0,LWH,G2_465
T027,车型1,G2_467,G2,standard,150,105,100,50,35,25,8,0,LWH,G2_466
T027,车型1,G2_468,G2,standard,150,105,125,50,35,25,8,0,LWH,G2_467
T027,车型1,G2_469,G2,standard,150,105,150,50,35,25,8,0,LWH,G2_468
T027,车型1,G2_470,G2,standard,150,105,175,50,35,25,8,0,LWH,G2_469
T027,车型1,G2_471,G2,standard,150,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_472,G2,standard,150,140,25,50,35,25,8,0,LWH,G2_471
T027,车型1,G2_473,G2,standard,150,140,50,50,35,25,8,0,LWH,G2_472
T027,车型1,G2_474,G2,standard,150,140,75,50,35,25,8,0,LWH,G2_473
T027,车型1,G2_475,G2,standard,150,140,100,50,35,25,8,0,LWH,G2_474
T027,车型1,G2_476,G2,standard,150,140,125,50,35,25,8,0,LWH,G2_475
T027,车型1,G2_477,G2,standard,150,140,150,50,35,25,8,0,LWH,G2_476
T027,车型1,G2_478,G2,standard,150,140,175,50,35,25,8,0,LWH,G2_477
T027,车型1,G2_479,G2,standard,150,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_480,G2,standard,150,175,25,50,35,25,8,0,LWH,G2_479
T027,车型1,G2_481,G2,standard,150,175,50,50,35,25,8,0,LWH,G2_480
T027,车型1,G2_482,G2,standard,150,175,75,50,35,25,8,0,LWH,G2_481
T027,车型1,G2_483,G2,standard,150,175,100,50,35,25,8,0,LWH,G2_482
T027,车型1,G2_484,G2,standard,150,175,125,50,35,25,8,0,LWH,G2_483
T027,车型1,G2_485,G2,standard,150,175,150,50,35,25,8,0,LWH,G2_484
T027,车型1,G2_486,G2,standard,150,175,175,50,35,25,8,0,LWH,G2_485
T027,车型1,G2_487,G2,standard,200,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_488,G2,standard,200,0,25,50,35,25,8,0,LWH,G2_487
T027,车型1,G2_489,G2,standard,200,0,50,50,35,25,8,0,LWH,G2_488
T027,车型1,G2_490,G2,standard,200,0,75,50,35,25,8,0,LWH,G2_489
T027,车型1,G2_491,G2,standard,200,0,100,50,35,25,8,0,LWH,G2_490
T027,车型1,G2_492,G2,standard,200,0,125,50,35,25,8,0,LWH,G2_491
T027,车型1,G2_493,G2,standard,200,0,150,50,35,25,8,0,LWH,G2_492
T027,车型1,G2_494,G2,standard,200,0,175,50,35,25,8,0,LWH,G2_493
T027,车型1,G2_495,G2,standard,200,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_496,G2,standard,200,35,25,50,35,25,8,0,LWH,G2_495
T027,车型1,G2_497,G2,standard,200,35,50,50,35,25,8,0,LWH,G2_496
T027,车型1,G2_498,G2,standard,200,35,75,50,35,25,8,0,LWH,G2_497
T027,车型1,G2_499,G2,standard,200,35,100,50,35,25,8,0,LWH,G2_498
T027,车型1,G2_500,G2,standard,200,35,125,50,35,25,8,0,LWH,G2_499
T027,车型1,G2_501,G2,standard,200,35,150,50,35,25,8,0,LWH,G2_500
T027,车型1,G2_502,G2,standard,200,35,175,50,35,25,8,0,LWH,G2_501
T027,车型1,G2_503,G2,standard,200,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_504,G2,standard,200,70,25,50,35,25,8,0,LWH,G2_503
T027,车型1,G2_505,G2,standard,200,70,50,50,35,25,8,0,LWH,G2_504
T027,车型1,G2_506,G2,standard,200,70,75,50,35,25,8,0,LWH,G2_505
T027,车型1,G2_507,G2,standard,200,70,100,50,35,25,8,0,LWH,G2_506
T027,车型1,G2_508,G2,standard,200,70,125,50,35,25,8,0,LWH,G2_507
T027,车型1,G2_509,G2,standard,200,70,150,50,35,25,8,0,LWH,G2_508
T027,车型1,G2_510,G2,standard,200,70,175,50,35,25,8,0,LWH,G2_509
T027,车型1,G2_511,G2,standard,200,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_512,G2,standard,200,105,25,50,35,25,8,0,LWH,G2_511
T027,车型1,G2_513,G2,standard,200,105,50,50,35,25,8,0,LWH,G2_512
T027,车型1,G2_514,G2,standard,200,105,75,50,35,25,8,0,LWH,G2_513
T027,车型1,G2_515,G2,standard,200,105,100,50,35,25,8,0,LWH,G2_514
T027,车型1,G2_516,G2,standard,200,105,125,50,35,25,8,0,LWH,G2_515
T027,车型1,G2_517,G2,standard,200,105,150,50,35,25,8,0,LWH,G2_516
T027,车型1,G2_518,G2,standard,200,105,175,50,35,25,8,0,LWH,G2_517
T027,车型1,G2_519,G2,standard,200,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_520,G2,standard,200,140,25,50,35,25,8,0,LWH,G2_519
T027,车型1,G2_521,G2,standard,200,140,50,50,35,25,8,0,LWH,G2_520
T027,车型1,G2_522,G2,standard,200,140,75,50,35,25,8,0,LWH,G2_521
T027,车型1,G2_523,G2,standard,200,140,100,50,35,25,8,0,LWH,G2_522
T027,车型1,G2_524,G2,standard,200,140,125,50,35,25,8,0,LWH,G2_523
T027,车型1,G2_525,G2,standard,200,140,150,50,35,25,8,0,LWH,G2_524
T027,车型1,G2_526,G2,standard,200,140,175,50,35,25,8,0,LWH,G2_525
T027,车型1,G2_527,G2,standard,200,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_528,G2,standard,200,175,25,50,35,25,8,0,LWH,G2_527
T027,车型1,G2_529,G2,standard,200,175,50,50,35,25,8,0,LWH,G2_528
T027,车型1,G2_530,G2,standard,200,175,75,50,35,25,8,0,LWH,G2_529
T027,车型1,G2_531,G2,standard,200,175,100,50,35,25,8,0,LWH,G2_530
T027,车型1,G2_532,G2,standard,200,175,125,50,35,25,8,0,LWH,G2_531
T027,车型1,G2_533,G2,standard,200,175,150,50,35,25,8,0,LWH,G2_532
T027,车型1,G2_534,G2,standard,200,175,175,50,35,25,8,0,LWH,G2_533
T027,车型1,G2_535,G2,standard,250,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_536,G2,standard,250,0,25,50,35,25,8,0,LWH,G2_535
T027,车型1,G2_537,G2,standard,250,0,50,50,35,25,8,0,LWH,G2_536
T027,车型1,G2_538,G2,standard,250,0,75,50,35,25,8,0,LWH,G2_537
T027,车型1,G2_539,G2,standard,250,0,100,50,35,25,8,0,LWH,G2_538
T027,车型1,G2_540,G2,standard,250,0,125,50,35,25,8,0,LWH,G2_539
T027,车型1,G2_541,G2,standard,250,0,150,50,35,25,8,0,LWH,G2_540
T027,车型1,G2_542,G2,standard,250,0,175,50,35,25,8,0,LWH,G2_541
T027,车型1,G2_543,G2,standard,250,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_544,G2,standard,250,35,25,50,35,25,8,0,LWH,G2_543
T027,车型1,G2_545,G2,standard,250,35,50,50,35,25,8,0,LWH,G2_544
T027,车型1,G2_546,G2,standard,250,35,75,50,35,25,8,0,LWH,G2_545
T027,车型1,G2_547,G2,standard,250,35,100,50,35,25,8,0,LWH,G2_546
T027,车型1,G2_548,G2,standard,250,35,125,50,35,25,8,0,LWH,G2_547
T027,车型1,G2_549,G2,standard,250,35,150,50,35,25,8,0,LWH,G2_548
T027,车型1,G2_550,G2,standard,250,35,175,50,35,25,8,0,LWH,G2_549
T027,车型1,G2_551,G2,standard,250,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_552,G2,standard,250,70,25,50,35,25,8,0,LWH,G2_551
T027,车型1,G2_553,G2,standard,250,70,50,50,35,25,8,0,LWH,G2_552
T027,车型1,G2_554,G2,standard,250,70,75,50,35,25,8,0,LWH,G2_553
T027,车型1,G2_555,G2,standard,250,70,100,50,35,25,8,0,LWH,G2_554
T027,车型1,G2_556,G2,standard,250,70,125,50,35,25,8,0,LWH,G2_555
T027,车型1,G2_557,G2,standard,250,70,150,50,35,25,8,0,LWH,G2_556
T027,车型1,G2_558,G2,standard,250,70,175,50,35,25,8,0,LWH,G2_557
T027,车型1,G2_559,G2,standard,250,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_560,G2,standard,250,105,25,50,35,25,8,0,LWH,G2_559
T027,车型1,G2_561,G2,standard,250,105,50,50,35,25,8,0,LWH,G2_560
T027,车型1,G2_562,G2,standard,250,105,75,50,35,25,8,0,LWH,G2_561
T027,车型1,G2_563,G2,standard,250,105,100,50,35,25,8,0,LWH,G2_562
T027,车型1,G2_564,G2,standard,250,105,125,50,35,25,8,0,LWH,G2_563
T027,车型1,G2_565,G2,standard,250,105,150,50,35,25,8,0,LWH,G2_564
T027,车型1,G2_566,G2,standard,250,105,175,50,35,25,8,0,LWH,G2_565
T027,车型1,G2_567,G2,standard,250,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_568,G2,standard,250,140,25,50,35,25,8,0,LWH,G2_567
T027,车型1,G2_569,G2,standard,250,140,50,50,35,25,8,0,LWH,G2_568
T027,车型1,G2_570,G2,standard,250,140,75,50,35,25,8,0,LWH,G2_569
T027,车型1,G2_571,G2,standard,250,140,100,50,35,25,8,0,LWH,G2_570
T027,车型1,G2_572,G2,standard,250,140,125,50,35,25,8,0,LWH,G2_571
T027,车型1,G2_573,G2,standard,250,140,150,50,35,25,8,0,LWH,G2_572
T027,车型1,G2_574,G2,standard,250,140,175,50,35,25,8,0,LWH,G2_573
T027,车型1,G2_575,G2,standard,250,175,0,50,35,25,8,0,LWH,
T027,车型1,G2_576,G2,standard,250,175,25,50,35,25,8,0,LWH,G2_575
T027,车型1,G2_577,G2,standard,250,175,50,50,35,25,8,0,LWH,G2_576
T027,车型1,G2_578,G2,standard,250,175,75,50,35,25,8,0,LWH,G2_577
T027,车型1,G2_579,G2,standard,250,175,100,50,35,25,8,0,LWH,G2_578
T027,车型1,G2_580,G2,standard,250,175,125,50,35,25,8,0,LWH,G2_579
T027,车型1,G2_581,G2,standard,250,175,150,50,35,25,8,0,LWH,G2_580
T027,车型1,G2_582,G2,standard,250,175,175,50,35,25,8,0,LWH,G2_581
T027,车型1,G2_583,G2,standard,300,0,0,50,35,25,8,0,LWH,
T027,车型1,G2_584,G2,standard,300,0,25,50,35,25,8,0,LWH,G2_583
T027,车型1,G2_585,G2,standard,300,0,50,50,35,25,8,0,LWH,G2_584
T027,车型1,G2_586,G2,standard,300,0,75,50,35,25,8,0,LWH,G2_585
T027,车型1,G2_587,G2,standard,300,0,100,50,35,25,8,0,LWH,G2_586
T027,车型1,G2_588,G2,standard,300,0,125,50,35,25,8,0,LWH,G2_587
T027,车型1,G2_589,G2,standard,300,0,150,50,35,25,8,0,LWH,G2_588
T027,车型1,G2_590,G2,standard,300,0,175,50,35,25,8,0,LWH,G2_589
T027,车型1,G2_591,G2,standard,300,35,0,50,35,25,8,0,LWH,
T027,车型1,G2_592,G2,standard,300,35,25,50,35,25,8,0,LWH,G2_591
T027,车型1,G2_593,G2,standard,300,35,50,50,35,25,8,0,LWH,G2_592
T027,车型1,G2_594,G2,standard,300,35,75,50,35,25,8,0,LWH,G2_593
T027,车型1,G2_595,G2,standard,300,35,100,50,35,25,8,0,LWH,G2_594
T027,车型1,G2_596,G2,standard,300,35,125,50,35,25,8,0,LWH,G2_595
T027,车型1,G2_597,G2,standard,300,35,150,50,35,25,8,0,LWH,G2_596
T027,车型1,G2_598,G2,standard,300,35,175,50,35,25,8,0,LWH,G2_597
T027,车型1,G2_599,G2,standard,300,70,0,50,35,25,8,0,LWH,
T027,车型1,G2_600,G2,standard,300,70,25,50,35,25,8,0,LWH,G2_599
T027,车型1,G2_601,G2,standard,300,70,50,50,35,25,8,0,LWH,G2_600
T027,车型1,G2_602,G2,standard,300,70,75,50,35,25,8,0,LWH,G2_601
T027,车型1,G2_603,G2,standard,300,70,100,50,35,25,8,0,LWH,G2_602
T027,车型1,G2_604,G2,standard,300,70,125,50,35,25,8,0,LWH,G2_603
T027,车型1,G2_605,G2,standard,300,70,150,50,35,25,8,0,LWH,G2_604
T027,车型1,G2_606,G2,standard,300,70,175,50,35,25,8,0,LWH,G2_605
T027,车型1,G2_607,G2,standard,300,105,0,50,35,25,8,0,LWH,
T027,车型1,G2_608,G2,standard,300,105,25,50,35,25,8,0,LWH,G2_607
T027,车型1,G2_609,G2,standard,300,105,50,50,35,25,8,0,LWH,G2_608
T027,车型1,G2_610,G2,standard,300,105,75,50,35,25,8,0,LWH,G2_609
T027,车型1,G2_611,G2,standard,300,105,100,50,35,25,8,0,LWH,G2_610
T027,车型1,G2_612,G2,standard,300,105,125,50,35,25,8,0,LWH,G2_611
T027,车型1,G2_613,G2,standard,300,105,150,50,35,25,8,0,LWH,G2_612
T027,车型1,G2_614,G2,standard,300,105,175,50,35,25,8,0,LWH,G2_613
T027,车型1,G2_615,G2,standard,300,140,0,50,35,25,8,0,LWH,
T027,车型1,G2_616,G2,standard,300,140,25,50,35,25,8,0,LWH,G2_615
T027,车型1,G2_617,G2,standard,300,140,50,50,35,25,8,0,LWH,G2_616
T027,车型1,G2_618,G2,standard,300,140,75,50,35,25,8,0,LWH,G2_617
