problem,vehicle_id,truck_name,item_id,type_id,category,x,y,z,length,width,height,weight,rotation,orientation_id,support_by
2.2,车型2_037,车型2,G1_车型2_037_0013,G1,standard,300,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G5_车型2_037_0008,G5,oriented,300,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0016,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0017,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G1_车型2_037_0014,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G1_车型2_037_0015,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G5_车型2_037_0009,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0018,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0019,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G1_车型2_037_0016,G1,standard,400,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G1_车型2_037_0017,G1,standard,400,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G5_车型2_037_0010,G5,oriented,400,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0020,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0021,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G2_车型2_037_0022,G2,standard,450,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_037,车型2,G1_车型2_037_0018,G1,standard,450,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_037,车型2,G5_车型2_037_0011,G5,oriented,450,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_037,车型2,G4_车型2_037_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0005,G1,standard,100,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0006,G1,standard,100,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0003,G5,oriented,100,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0009,G2,standard,150,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0007,G1,standard,150,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0004,G5,oriented,150,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G5_车型2_038_0005,G5,oriented,150,205,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0010,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0011,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0006,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0012,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0013,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0010,G1,standard,250,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0011,G1,standard,250,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0007,G5,oriented,250,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0014,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0015,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0012,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0013,G1,standard,300,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0008,G5,oriented,300,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0016,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0017,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0014,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0015,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0009,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0018,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0019,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0020,G2,standard,400,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0016,G1,standard,400,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0010,G5,oriented,400,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0021,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G2_车型2_038_0022,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_038,车型2,G1_车型2_038_0017,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G1_车型2_038_0018,G1,standard,450,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_038,车型2,G5_车型2_038_0011,G5,oriented,450,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_038,车型2,G4_车型2_038_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0007,G2,standard,100,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0005,G1,standard,100,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0003,G5,oriented,100,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G5_车型2_039_0004,G5,oriented,100,205,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0008,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0009,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0007,G1,standard,150,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0005,G5,oriented,150,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0010,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0011,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0006,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0012,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0013,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0010,G1,standard,250,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0011,G1,standard,250,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0007,G5,oriented,250,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0014,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0015,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0012,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0013,G1,standard,300,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0008,G5,oriented,300,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0016,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0017,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0018,G2,standard,350,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0014,G1,standard,350,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0009,G5,oriented,350,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G5_车型2_039_0010,G5,oriented,350,205,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0019,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0020,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0015,G1,standard,400,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0016,G1,standard,400,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0011,G5,oriented,400,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0021,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G2_车型2_039_0022,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_039,车型2,G1_车型2_039_0017,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G1_车型2_039_0018,G1,standard,450,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_039,车型2,G5_车型2_039_0012,G5,oriented,450,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_039,车型2,G4_车型2_039_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G5_车型2_040_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0005,G2,standard,50,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0003,G1,standard,50,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G5_车型2_040_0002,G5,oriented,50,165,0,40,40,60,18.00,LWH,1,
2.2,车型2_040,车型2,G5_车型2_040_0003,G5,oriented,50,205,0,40,40,60,18.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0006,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0007,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0004,G1,standard,100,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0005,G1,standard,100,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G5_车型2_040_0004,G5,oriented,100,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0008,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0009,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0007,G1,standard,150,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0008,G1,standard,150,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_040,车型2,G2_车型2_040_0010,G2,standard,150,220,0,35,25,50,8.00,WHL,4,
2.2,车型2_040,车型2,G2_车型2_040_0011,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0012,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0009,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0010,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0011,G1,standard,200,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_040,车型2,G2_车型2_040_0013,G2,standard,200,220,0,35,25,50,8.00,WHL,4,
2.2,车型2_040,车型2,G2_车型2_040_0014,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0015,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0016,G2,standard,250,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0012,G1,standard,250,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0013,G1,standard,250,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G2_车型2_040_0017,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0018,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0014,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0015,G1,standard,300,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0016,G1,standard,300,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_040,车型2,G2_车型2_040_0019,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0020,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0021,G2,standard,350,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0017,G1,standard,350,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0018,G1,standard,350,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G2_车型2_040_0022,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0023,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0024,G2,standard,400,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0019,G1,standard,400,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0020,G1,standard,400,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G2_车型2_040_0025,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0026,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G2_车型2_040_0027,G2,standard,450,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_040,车型2,G1_车型2_040_0021,G1,standard,450,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G1_车型2_040_0022,G1,standard,450,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_040,车型2,G4_车型2_040_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_040,车型2,G4_车型2_040_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0003,G2,standard,0,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0001,G1,standard,0,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0002,G1,standard,0,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G2_车型2_041_0004,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0005,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0005,G1,standard,50,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_041,车型2,G2_车型2_041_0006,G2,standard,50,220,0,35,25,50,8.00,WHL,4,
2.2,车型2_041,车型2,G2_车型2_041_0007,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0008,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0009,G2,standard,100,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0006,G1,standard,100,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0007,G1,standard,100,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G2_车型2_041_0010,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0011,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0008,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0009,G1,standard,150,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0010,G1,standard,150,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_041,车型2,G2_车型2_041_0012,G2,standard,150,220,0,35,25,50,8.00,WHL,4,
2.2,车型2_041,车型2,G2_车型2_041_0013,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0014,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0015,G2,standard,200,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0011,G1,standard,200,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0012,G1,standard,200,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G2_车型2_041_0016,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0017,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0018,G2,standard,250,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0013,G1,standard,250,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0014,G1,standard,250,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G2_车型2_041_0019,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0020,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0015,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0016,G1,standard,300,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0017,G1,standard,300,190,0,40,30,60,12.00,WHL,4,
2.2,车型2_041,车型2,G2_车型2_041_0021,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0022,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0023,G2,standard,350,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0018,G1,standard,350,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0019,G1,standard,350,165,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G2_车型2_041_0024,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0025,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G2_车型2_041_0026,G2,standard,400,70,0,50,35,25,8.00,LWH,1,
2.2,车型2_041,车型2,G1_车型2_041_0020,G1,standard,400,105,0,40,60,30,12.00,WLH,3,
2.2,车型2_041,车型2,G1_车型2_041_0021,G1,standard,400,165,0,40,60,30,12.00,WLH,3,
